4.827491845,7.222013423,17.19569407
5.077532481,7.684777541,17.10740066
5.349121659,8.174496387,17.06512168
5.642765826,8.69097562,17.07336661
5.958879148,9.233416444,17.13708683
6.297729954,9.800252756,17.26166175
6.659355062,10.38893334,17.45281572
7.043499007,10.99577314,17.71653803
7.449519641,11.61571218,18.05893993
7.876263866,12.24207838,18.48597161
8.32198217,12.86643555,19.00319162
8.784193252,13.47836737,19.61535405
9.259551816,14.0654188,20.32584075
9.743759358,14.61308828,21.13621874
10.23144379,15.1049924,22.04548315
10.71611842,15.52331111,23.04935943
11.19015765,15.84925199,24.1397434
11.64487391,16.06411398,25.3040431
12.07068055,16.15032332,26.52489207
12.45731016,16.09275416,27.78012422
12.79425741,15.88034481,29.04324841
13.07116964,15.50731579,30.28426062
13.2784709,14.97448055,31.47124421
13.4079041,14.28990366,32.57203871
13.45312656,13.46897724,33.55650659
13.41020333,12.53386738,34.39853995
13.27794683,11.51209217,35.07796288
13.05810033,10.43472388,35.58183253
12.755265,9.334070206,35.90502941
12.3766619,8.241496462,36.05014068
11.93166556,7.185346399,36.02653974
11.43126076,6.189465013,35.84907134
10.88738422,5.272230465,35.53630293
10.31231698,4.4462574,35.10886077
9.718093684,3.718611725,34.58782048
9.116034258,3.09144191,33.99345056
8.5163825,2.562839322,33.34429633
7.928068439,2.12782744,32.6566178
7.358588492,1.779288682,31.94415348
6.813981538,1.508841022,31.21812413
6.298879973,1.307529291,30.48740482
5.81662035,1.166385962,29.75880472
5.369383575,1.076830061,29.0373867
4.958355923,1.030932219,28.32679056
4.583896372,1.021577828,27.62954207
4.245692506,1.042538663,26.94731011
3.942916136,1.088487667,26.28114027
3.674349645,1.154971041,25.63162447
3.438511418,1.238349861,24.99905162
3.233747539,1.335732332,24.38350816
3.058322331,1.444893609,23.7849619
2.910480006,1.56419889,23.2033189
2.788504176,1.69252767,22.63846486
2.690755133,1.829204027,22.09029557
2.615705504,1.973935324,21.55873669
2.561960481,2.126755406,21.04376055
2.5282758,2.287979924,20.54539681
